,Temperature,mole fraction,error
93,200.0,0.030771594337652614,0.5322525485739963
94,360.4197597503662,0.016831951720364842,0.27359233894608526
95,352.21749490028236,0.015510022640228271,0.3065836310366514
96,361.3877868652344,0.0351294373378422,0.13538806627220917
97,331.98451043096014,0.03137530966473909,0.07226243454661346
98,200.0,0.01631319522857666,0.6551200419133183
99,200.0,0.01728430127168869,0.6711321546459283
100,200.0,0.016457292437553405,0.6536781291862386
101,271.99195873701564,0.01657268284961806,0.40935689538396186
102,359.18293952941895,0.019332817536340523,0.22522597863606314
103,359.3368148803711,0.026338027163133222,0.13153376995668017
104,200.0,0.01777326464653015,0.664864213240338
105,261.83562219165344,0.03252596862436717,0.2095348817896346
106,200.0,0.022657448478544694,0.6076224970406847
107,200.0,0.018663695454597472,0.6533748360684085
108,200.0,0.023381832011062323,0.5999937038510943
109,200.0,0.020068347888136773,0.606229343495755
110,200.0,0.026971859604264514,0.5343141489686726
111,200.0,0.029973278679433932,0.5338187503943586
112,200.0,0.024751465407841927,0.5811438825153915
113,200.0,0.029745829648552505,0.5137273665506228
114,244.3891559266904,0.032478548363733,0.27997272898536174
115,245.05146219431148,0.04123964130878448,0.2038244474991497
116,200.0,0.021830515553095134,0.6168559807258724
117,200.0,0.022733414079592496,0.6039263169040845
118,200.0,0.02216843068599701,0.6128192034592689
119,360.84440309630685,0.02655126553508092,0.13120812944257668
120,264.62574700762303,0.026354245477788918,0.27269925043967275
121,250.90893681377057,0.029664144095808358,0.2828215897443557
122,200.0,0.029450790127721567,0.5224558476464333
123,200.0,0.03604582952038744,0.491294222974897
124,353.9638441474858,0.03690860331163214,0.12996944670767974
125,200.0,0.02408790290355682,0.5620923717866263
126,200.0,0.042347699514914024,0.4202746517310595
127,230.64031334412402,0.037166274699253356,0.2997252155633173
128,359.73182678222656,0.03438311981784205,0.12732577571893322
129,200.0,0.026496076815789076,0.5696139547396509
130,200.0,0.02505923509597778,0.5833915421780593
131,360.58674812316895,0.045072449445724486,0.2118888576543668
132,361.7301082611084,0.037349591072762825,0.15144240733175587
133,200.0,0.032316025884343354,0.49043923979539494
134,200.0,0.046697272062301634,0.4046805355858158
135,362.5054931640625,0.03763758169273989,0.15538710339286457
136,200.0,0.04062333093261704,0.4608196474906174
137,200.0,0.027630442380905153,0.5587813832904662
138,200.0,0.03537927969883485,0.4766910573062831
139,200.0,0.044882482302784535,0.4359569019568514
140,218.00925410366096,0.0396168281249253,0.34219311343683717
141,361.13000869750977,0.0433720160320489,0.19890330892139033
142,214.44758507615748,0.031069874232630627,0.42649578709879815
143,359.11837577819824,0.044411899772403916,0.2028928458101805
144,360.3347873687744,0.03666122195267972,0.14321058157265013
145,200.0,0.03756322736304634,0.46505130787136684
146,210.35779999249357,0.02965648770332336,0.4584307510569044
147,260.5187189752671,0.039982061462539936,0.1468926897412291
148,200.0,0.03332970594286675,0.5011450506337946
149,286.44393190029734,0.042077738468027114,0.033290201176148254
150,200.0,0.029985976219177243,0.5383120706731711
151,361.2150764465332,0.03415809475989542,0.1293903004357357
152,200.0,0.04129271198098852,0.43833493082943453
153,200.0,0.03669010208584428,0.48469999328308916
154,265.23520595912896,0.04432362710377393,0.09871536138772942
155,232.90058100728982,0.0506592583656311,0.2052535812165917
156,200.0,0.050758100748062134,0.4024663450716563
157,302.9851504554038,0.03082910180091858,0.10051260447051895
158,361.71451568603516,0.04496511817411938,0.21358550922832037
159,200.0,0.041584362610561636,0.4246228865931338
160,361.71799659729004,0.047323669577674636,0.23313589412259203
161,200.0,0.041648751504104624,0.4298503085674049
162,214.7344153733073,0.0415043793655027,0.3459982667228571
163,200.0,0.04929312785386711,0.4131300381125298
164,297.8045100065931,0.051232154369354244,0.09680390600074303
165,359.3206977844238,0.03131514191627502,0.11536410935890436
166,200.0,0.04388440335413292,0.4128023207871053
167,200.0,0.041597018288138214,0.4360672327628319
168,200.0,0.042546062993928026,0.4221293214551355
169,200.0,0.04687252197382474,0.40004237334578746
170,230.29042801428028,0.04650014308130521,0.2389956547466195
171,200.0,0.035976940938027016,0.46729976248054605
172,361.31545066833496,0.04923038725798006,0.2477256970547553
173,242.26371113602198,0.04621905087706548,0.18497729332359433
174,200.0,0.051797009706497185,0.3836087786424186
175,200.0,0.047174572322657295,0.4238006772642319
176,200.0,0.03195027709007263,0.522338517496415
177,360.66943168640137,0.04052886391466742,0.17413138084864146
178,200.0,0.05204244971275329,0.3748197572593112
179,200.0,0.052065522670745844,0.39982281919723095
180,231.88912031009514,0.050949163935788085,0.2086402240386457
181,200.0,0.05035441863177912,0.3915886744524095
182,343.3155066279895,0.04691200701675798,0.18532465979211876
183,311.5026873021974,0.05217956035058067,0.14271802689273516
184,200.0,0.05192801321133019,0.3686965074378883
185,200.0,0.052525020837783806,0.39525471212752833
186,200.0,0.03260799646377563,0.4895914486296158
187,273.24994532134656,0.032672441005706786,0.16587279142542613
188,200.0,0.052717722654342644,0.381464451350235
189,236.08990606809925,0.045274016496637155,0.21866780497352914
190,200.0,0.03388389464668452,0.5068020180705062
191,200.0,0.047087799113457264,0.39689483733182945
192,222.6595504506003,0.034001476639361476,0.3626101241101013
193,290.44521605765067,0.03498112896089256,0.08261507798676263
194,275.39966151044325,0.03342111508259152,0.15003995521704905
195,200.0,0.034705989327422,0.5016492695038988
196,200.0,0.03339110612869262,0.48792948116363294
197,359.885630607605,0.04400550311686295,0.20133511209946628
198,200.0,0.042142077934731646,0.43395422812486306
199,200.0,0.04098217839977668,0.4587929484789814
200,235.16087496414124,0.0468379196330274,0.2140951658590396
201,200.0,0.05031903152237015,0.3943190387034158
202,237.03638543478252,0.047951100692762504,0.19942761782844834
203,343.954544443362,0.05390313982963561,0.24290001300337122
204,264.59575476485577,0.034057253599166865,0.1831770086799482
205,284.70269432496525,0.04360065149811331,0.03357559101424747
206,200.0,0.03430865406990051,0.47594955600648337
207,362.69765853881836,0.04772275558531799,0.23863081202312483
208,200.0,0.03445900082588196,0.5012464014217592
209,313.57621654134573,0.040214342245499954,0.045160122604214474
210,250.9372226765716,0.04080941460412514,0.18112073295233247
211,200.0,0.050185916783496314,0.3796712273394791
212,214.65284403293128,0.0445195752160588,0.3278674576401953
213,334.04723692865775,0.047831477510300396,0.1690293040105776
214,200.0,0.03611734415834448,0.4914828051536977
215,324.5534231237781,0.055221379995346064,0.20235892538828265
216,205.12977558101647,0.038061807404535214,0.4179828728697014
217,200.0,0.05214038080251596,0.380337947401598
218,200.0,0.03622493870658655,0.458945414878483
219,200.0,0.048160263582590714,0.3908078359038231
220,361.1443614959717,0.035702230631169625,0.1384934369873059
221,200.0,0.05293321000195139,0.3771228565006075
222,200.0,0.05563715882118865,0.35869311093427914
223,205.43973555993955,0.040095685480809676,0.40282207030988987
224,200.0,0.03618939518928528,0.45929810273145555
225,307.96813936888924,0.03635934591293335,0.026218308990160047
226,200.0,0.036500513553619385,0.4884994957320698
227,205.50062803832358,0.03802724136722922,0.41631031771381327
228,200.0,0.04980181815207074,0.38232831685821383
229,200.0,0.04337569865108622,0.430836791291613
230,200.0,0.04120837308024169,0.4576855551792919
231,354.6267357706721,0.048637434378207105,0.22728657050733322
232,357.9275503194516,0.03964518166670224,0.16043584577374118
233,200.0,0.0457894005160391,0.4313231907454167
234,200.0,0.0448763377113471,0.43609160229972577
235,361.4981269836426,0.03758957386016846,0.152705669633839
236,296.2423159017636,0.04899443147108819,0.07430972126401267
237,228.75947529770968,0.050903131170363845,0.2236740234652731
238,361.8038272857666,0.05793323636054992,0.315010878602208
239,295.00629007623616,0.053409937530486805,0.10640785209096541
240,290.8718623820956,0.05532859281908631,0.10983059781803332
241,200.0,0.05342535260940633,0.37129516386240025
242,331.3576285494896,0.054423610259281406,0.21455084445312192
243,200.0,0.043639807399197615,0.42927865760611805
244,348.20628586163684,0.0549699419313463,0.2613796902030873
245,200.0,0.05887030482292175,0.3710593304658699
246,362.0730495452881,0.05025082547171901,0.2576094825101217
247,200.0,0.059142698049545285,0.36587522128116445
248,241.07676036254355,0.04883626241810414,0.17660391957132593
249,200.0,0.051457844850054675,0.4002138065579069
250,255.31598286880603,0.0494796420402162,0.11392822687289988
251,206.7838266908161,0.04404909010848728,0.37148838962731673
252,208.21651059322315,0.04715604728106411,0.3465820359694645
253,335.6191577181835,0.05614748182135241,0.23851550645133993
254,360.6603240966797,0.03999833464622497,0.16976291210081482
255,270.9259964010574,0.04170746865023458,0.09252606428281383
256,323.99373638226405,0.047767841433027335,0.1413342321943151
257,229.40885517275748,0.04047069549560547,0.2810304159268565
258,235.9570633265634,0.04055454730987549,0.2498370547624041
259,294.63065886918395,0.04552110521512767,0.0407459921473425
260,238.21918328809681,0.040653311579482744,0.2387502183988977
261,244.23268354278235,0.04063385725021362,0.2117717615277643
262,362.21519470214844,0.05164733947274299,0.2689373935280267
263,363.9336681365967,0.04289980688147443,0.20137297596229323
264,200.0,0.041336905956268315,0.4374701310671597
265,200.0,0.041529715061187744,0.4487491762769623
266,225.7557094865525,0.06,0.20764278852855458
267,200.0,0.0418088436126709,0.4437053228563683
268,257.26552478675495,0.051575652892683115,0.10026479181641394
269,200.0,0.056674442003864824,0.37856728001955026
270,310.42819473564055,0.06,0.20354485137316564
271,366.2207221984863,0.04197050333023072,0.19884365837704837
272,200.0,0.04221186637878418,0.4394238055972013
273,200.0,0.06,0.36645992972384095
274,200.0,0.059293253163717065,0.3690330224182568
275,361.8805503845215,0.06,0.3385246198428342
276,200.0,0.06,0.36094911114339734
277,200.0,0.049136352105844536,0.413899793358563
278,200.0,0.05296925819107935,0.3660061505471661
279,359.4335651397705,0.047045365972106845,0.2255312036931738
280,200.0,0.04436474788412727,0.40801118375904355
281,200.0,0.043561235095808,0.4438133622371219
282,200.0,0.04498929772027355,0.4348809256093971
283,232.44717066079323,0.06,0.17845557991503164
284,368.9114189147949,0.04496273903346748,0.22980779353143216
285,370.5923652648926,0.05954662167482015,0.3458310485777109
286,200.0,0.06,0.3591200445078665
287,220.46606940086673,0.05806169217902703,0.2341864923719074
288,200.0,0.06,0.3784573157186611
289,234.38252717508897,0.04975655364228102,0.20264000336115381
290,372.69521713256836,0.052534927631392385,0.29893546119857817
291,200.0,0.06,0.37034292865577
292,372.33630180358887,0.0469808241169016,0.253957534164384
293,200.0,0.06,0.3699917325228708
294,200.0,0.0586814739720805,0.3496636498184934
295,200.0,0.059809401745753304,0.3507720436158825
296,369.53545570373535,0.059067014226918166,0.3402013125448748
297,215.84607041843574,0.049347410556707334,0.29539974961112403
298,200.0,0.055722634959000504,0.3688880614156439
299,368.0902576446533,0.050259787487970824,0.2711684644225031
300,367.93399810791016,0.06,0.35953965546019195
301,200.0,0.06,0.3475527469694058
302,252.55799004200549,0.06,0.11023315577905755
303,255.34751802459616,0.06,0.11452119132276334
304,200.0,0.05543830689393447,0.36413513526447416
305,210.86288680411639,0.04672797322273255,0.33497492257812017
306,200.0,0.05283146267633522,0.3965451607271208
307,200.0,0.053215844903727424,0.3656686635522597
308,359.796199798584,0.047060501575469975,0.22656664581620223
309,330.2027268950827,0.04718272417416677,0.15335263574511784
310,200.0,0.0471268355846405,0.4240382103898217
311,332.0986342243143,0.05258016990728334,0.20232759053277913
312,233.25809274650572,0.06,0.17623426665541053
313,362.5308132171631,0.04756471514701843,0.2369598623834898
314,242.2694161169805,0.06,0.16018106566548435
315,200.0,0.06,0.3583705146522356
316,215.4187401068322,0.06,0.2785510259324627
317,200.0,0.06,0.35441833710140375
318,214.02611203715804,0.05449895867537935,0.2807813253824433
319,200.0,0.05402891476600999,0.3845148854573223
320,362.62560844421387,0.06,0.35853968148900195
321,289.4538271870246,0.059160047036732576,0.13272578672017918
322,200.0,0.05273051035029189,0.37723136415759134
323,206.1195966154505,0.06,0.32922434260555306
324,200.0,0.06,0.37620297313311823
325,200.0,0.05404541214329285,0.39124294343950317
326,201.96581240930684,0.04976778970376425,0.36681377238140683
327,200.0,0.06,0.36114416257595633
328,361.35626792907715,0.0494386613368988,0.2494932610543457
329,200.0,0.06,0.377337246571642
330,200.0,0.05071765152460433,0.4058796817870354
331,200.0,0.06,0.3518726102669037
332,200.0,0.04972498416900635,0.38475503725676735
333,200.0,0.06,0.38030107772675004
334,200.0,0.06,0.36776666255809365
335,200.0,0.05345328862172962,0.36337688638244603
336,313.8466681931115,0.06,0.2333324028466925
337,360.8288860321045,0.0572572645503666,0.3079588167349993
338,200.0,0.06,0.36582966029240216
339,200.0,0.06,0.3713478164214145
340,315.495514202217,0.06,0.24147055618927596
341,200.0,0.04901230931282043,0.4143215850484774
342,279.5196422264045,0.06,0.13106921890875295
343,200.0,0.06,0.3954517798340645
344,360.3878116607666,0.06,0.3541638472280641
345,202.52009479292664,0.04955220670622695,0.36485103775236544
346,223.94860670197266,0.0483477771282196,0.2597859708791657
347,361.02391242980957,0.06,0.34437919618817686
348,200.0,0.06,0.37995463003683577
349,262.9611797527828,0.06,0.12055174213842382
350,269.4489538780027,0.06,0.12351472732339835
351,200.0,0.05318559941072458,0.38304973164439415
352,200.0,0.06,0.34067013490583126
353,360.6978511810303,0.06,0.3540584330885003
354,352.77389914864,0.04829908013343811,0.2201248768222501
355,200.0,0.0580656552058018,0.3549627563693292
356,200.0,0.06,0.3689802680192384
357,361.1687755584717,0.06,0.33340374303003967
358,268.81695172871173,0.048386240005493165,0.07012398823110362
359,200.0,0.055047676670681,0.380214181398104
360,200.0,0.054775538701642555,0.3877258482453065
361,200.0,0.06,0.3791785738893228
362,263.0614038102674,0.06,0.12125180432943876
363,200.0,0.05560905233983198,0.354994853327265
364,360.8366584777832,0.06,0.3280605311318383
365,200.0,0.058711114799924025,0.34988158802066216
366,200.0,0.05974631996488507,0.34046025260195595
367,206.62077071402433,0.05448779257568789,0.31982274118717346
368,360.6396293640137,0.06,0.3305046816954566
369,200.0,0.048853409290313725,0.40025603973582335
370,200.0,0.057829651452012826,0.37527497402774274
371,200.0,0.06,0.3548152207495048
372,341.3428323708024,0.058073186998398,0.2670449963635688
373,265.9262333619173,0.05047039102629809,0.07542433678825453
374,200.0,0.06,0.3629914988697163
375,200.0,0.04925033450126648,0.4131907612937093
376,341.214629768779,0.06,0.2808212529152884
377,360.57568550109863,0.04950410463019896,0.24823970381305102
378,360.4490852355957,0.06,0.3273401468668298
379,200.0,0.06,0.33711721226074154
380,200.0,0.04944729208946228,0.3926616343795262
381,200.0,0.06,0.378816637540185
382,359.3849754333496,0.05392708864508637,0.279966575208021
383,200.0,0.06,0.3506375605514894
384,200.0,0.06,0.3951797244486658
385,200.0,0.05008889346128597,0.4080727368545431
386,250.40363190431728,0.06,0.11358044289842972
387,240.2928767802284,0.05161829797090741,0.16748890786691523
388,200.0,0.04987141489982605,0.38947143945679136
389,200.0,0.06,0.3615004018475338
390,360.5873680114746,0.06,0.3445028110398082
391,360.5709648132324,0.04976704716682434,0.25033658336212655
392,289.68456956518287,0.049543035030364994,0.0635655880813851
393,201.42674685542787,0.058573475579127496,0.331381972737194
394,261.5817993073669,0.06,0.10727843762176371
395,200.0,0.06,0.38379331844576353
396,200.0,0.06,0.3514837189506405
397,361.6679286956787,0.06,0.35870907630520193
398,355.53639835614575,0.06,0.34447475615787637
399,361.5519142150879,0.06,0.33926163209978555
400,200.0,0.05075462362222922,0.4057066443462929
401,200.0,0.05594800398158049,0.3826413950487372
402,360.8439064025879,0.048917251825332644,0.24412522685281382
403,200.0,0.05022626949849089,0.4085543285415164
404,215.375708114515,0.06,0.28180389293413693
405,284.9165270254069,0.048945045471191405,0.0517565144075062
406,267.64088182800504,0.06,0.12438109457575172
407,329.026367373624,0.06,0.27826082223568416
408,200.0,0.0521980981998512,0.3856945625487959
409,237.1548529032732,0.06,0.18346560671054266
410,351.0511747425866,0.06,0.3159456919987153
411,200.0,0.05155546648141559,0.3774622364974064
412,200.0,0.05070476866931404,0.38011482096847343
413,325.9606492945144,0.06,0.24585484276540484
414,239.08489430579527,0.06,0.1596192379239598
415,336.5319926733375,0.06,0.29907246062381093
416,344.1270987565994,0.0503858757619167,0.2158570505238265
417,240.20992792239835,0.04942504763603211,0.1776433376035511
418,200.0,0.06,0.33877731664157495
419,200.0,0.05735285311128639,0.37688691788300577
420,200.0,0.06,0.3720952838076984
421,258.1806917234886,0.06,0.09977670159401975
422,308.53653940316434,0.06,0.20279698299086185
423,361.4171600341797,0.04971969723701477,0.2518849995205084
424,345.93120776681246,0.04982668161392212,0.215842560757509
425,205.93644573716153,0.06,0.3094662957077474
426,200.0,0.05000303387641907,0.4055224108148978
427,360.3188133239746,0.057055946548193244,0.3053479851871732
428,207.5667633492874,0.05338930127259667,0.31957391080852143
429,200.0,0.049713635444641115,0.41106956628991126
430,200.0,0.06,0.3651342844838645
431,217.13384205264845,0.06,0.2757860363289557
432,200.0,0.06,0.3497460285597593
433,200.0,0.05512382498878045,0.3861073712473692
434,352.764914626939,0.04939392805099487,0.22899469981703352
435,234.62384676898066,0.06,0.19477785061769645
436,362.20746994018555,0.06,0.3350701613398225
437,200.0,0.059972555265585245,0.34578220480776467
438,200.99044580352376,0.051655925010955665,0.3631469120159363
439,292.6097913876948,0.06,0.17768350431275354
440,347.47957499272263,0.06,0.3110655151848526
441,362.2311210632324,0.05606817107154087,0.30247101372948715
442,233.82956610568564,0.06,0.18315582382782905
443,200.0,0.06,0.36580954301051355
444,213.47297354609876,0.04952007532119751,0.30677362856093654
445,200.0,0.05644203349243235,0.35396093467246076
446,200.0,0.05337402547146999,0.3937897180096752
447,200.0,0.04970366954803467,0.38106880684576855
448,360.7169723510742,0.06,0.3278577298463187
449,200.0,0.055637649118337344,0.35739664516278835
