,Temperature,mole fraction,error,est_error,state_loss,error_loss
29,692.6297222755262,0.044798696040758666,0.6363365646891938,0.6147525310516357,0.6147525310516357,0.005240112543106079
30,677.3047958124,0.04458904337357777,0.6338653265124856,0.6291661858558655,0.6291661858558655,0.004472008440643549
31,662.1742976312568,0.044411682324444875,0.6312588700971644,0.633747398853302,0.633747398853302,0.006482444237917662
32,647.738618254196,0.04426646092579327,0.6285834021498733,0.6262545585632324,0.6262545585632324,0.006100530736148357
33,634.6999919186492,0.04415170217082796,0.6259703002560021,0.6356996893882751,0.6356996893882751,0.0051906225271523
34,622.9943705568305,0.04405997335565866,0.623439644471717,0.6399640440940857,0.6399640440940857,0.003607723396271467
35,613.1900438820628,0.043986373377271126,0.6211527914159523,0.6280253529548645,0.6280253529548645,0.004810963291674852
36,605.2787034279723,0.04392993917845829,0.6191873651971158,0.6149490475654602,0.6149490475654602,0.004474801942706108
37,599.2293837633176,0.04388809029034226,0.6176073692966262,0.6190193295478821,0.6190193295478821,0.004806083627045155
38,595.0909813795163,0.043860040057283604,0.6164850885487625,0.6181923747062683,0.6181923747062683,0.0012465455802157521
39,592.5625428435764,0.04384310014322963,0.6157773538643208,0.6055523753166199,0.6055523753166199,0.0023751319386065006
40,591.3613443294893,0.0438349856711185,0.6154382058202916,0.5935313105583191,0.5935313105583191,0.0029666966293007135
41,591.0477424199943,0.04383278959079172,0.6153487747585092,0.6237623691558838,0.6237623691558838,0.0006584637449122965
42,538.803133304868,0.04348056572013241,0.5969639526240113,0.6198516488075256,0.6198516488075256,0.0025724093429744244
43,484.18956701132106,0.04312713206845183,0.5677847684838436,0.5719037055969238,0.5719037055969238,0.007622421719133854
44,428.7396681198881,0.042781575700288066,0.5220200773808559,0.604271411895752,0.604271411895752,0.005394490901380777
45,374.3261255794798,0.04243958431245397,0.45058954237147814,0.578215479850769,0.578215479850769,0.003213337389752269
46,319.60911346923683,0.042098414145431355,0.3266642903810642,0.5404537916183472,0.5404537916183472,0.004465190693736076
47,267.8186214248589,0.0417290095964163,0.17148708595067788,0.5215604305267334,0.5215604305267334,0.009235482662916183
48,219.7832380790261,0.04134125153700125,0.369786634594449,0.544552206993103,0.544552206993103,0.007763813249766827
49,176.73338302934894,0.04094939154518748,0.5572722381874026,0.5349191427230835,0.5349191427230835,0.002822419162839651
50,137.20597354580207,0.040590854763021614,0.6908253871675974,0.5467267036437988,0.5467267036437988,0.006051851436495781
51,102.41981067079132,0.040264959422282816,0.7699955137626663,0.5692225694656372,0.5692225694656372,0.006119358818978071
52,100.31391103637048,0.03996207197114407,0.7730534517969914,0.6047276854515076,0.6047276854515076,0.011169429868459702
53,100.31391103637048,0.039662403848614636,0.773185925410974,0.6011064052581787,0.6011064052581787,0.008532308973371983
54,100.31391103637048,0.03941343925775492,0.7732961087608111,0.6093399524688721,0.6093399524688721,0.008400498889386654
55,100.31391103637048,0.0392381974112386,0.773373732569454,0.6411762237548828,0.6411762237548828,0.011211159639060497
56,100.31391103637048,0.03911706674559377,0.7734274204122439,0.6548725962638855,0.6548725962638855,0.007883315905928612
57,106.16544930818196,0.03903268124162845,0.7649434021962002,0.6221150159835815,0.6221150159835815,0.0127593157812953
58,112.33354627620344,0.0389839252786176,0.7540214702955405,0.6060918569564819,0.6060918569564819,0.012595229782164097
59,115.46183705032098,0.03895820640681766,0.7477723508191157,0.6053323745727539,0.6053323745727539,0.01221427321434021
60,116.69415483199572,0.0389465090758396,0.74519073059055,0.5752274990081787,0.5752274990081787,0.011913533322513103
61,116.968995197129,0.03894355077387429,0.7446063210566707,0.5697308778762817,0.5697308778762817,0.01186285074800253
62,158.09208912602867,0.038497900818908456,0.6307256209294957,0.5811390280723572,0.5811390280723572,0.009478977881371975
63,195.638879123378,0.038109126066674534,0.4942671173217139,0.6092221736907959,0.6092221736907959,0.008468784391880035
64,228.19707452723748,0.03778352929750798,0.3499276379596976,0.5833867192268372,0.5833867192268372,0.018573014065623283
65,254.4419097342664,0.03750873260411235,0.2141801160790373,0.5246403217315674,0.5246403217315674,0.01607472449541092
66,274.7589455602757,0.037230036005789044,0.12747650958679244,0.4961455762386322,0.4961455762386322,0.02254743129014969
