,grad temp,grad mole,grad error,in situ temp,in situ mole,in-situ error,random temp,random mole,random error,bayes temp,bayes mole,bayes error,best temp,best mole,best_error
0,0.9610816240310669,0.02945113182067871,0.5089724312964775,1.1610816240310669,0.08984295101263737,0.4797485487152313,0.9237010026121046,0.7636599267235616,0.567374798094784,1.0,0.0,0.5722560287392634,1.1260796196343266,0.42883656372004353,0.3297352513460876
1,0.9424577951431274,0.009618908166885376,0.5399497260083105,0.7424577951431275,-0.042021493032444894,0.5310128816825218,0.055770554914910564,0.970091707886198,0.7082507837841119,0.9430982979461312,0.02728947028451599,0.5073278078654117,1.1260796196343266,0.42883656372004353,0.3297352513460876
2,0.9244022369384766,-0.009966492652893066,0.557295753968588,0.7792400720096612,-0.20996649265289308,0.6045722838201175,0.622299812403229,0.9329849110226878,0.6899694476211391,0.9606811517648501,0.010107661171509519,0.5439947966821245,1.1260796196343266,0.42883656372004353,0.3297352513460876
3,0.9083962440490723,-0.029015421867370605,0.5609667018872739,0.8581162771222797,-0.22901542186737062,0.6289460228050341,0.6427429745367426,0.27018189766901224,0.36363410217186587,0.9361773448033698,0.00720347439290947,0.5427696119038791,1.1260796196343266,0.42883656372004353,0.3297352513460876
4,0.8975020051002502,-0.04705679416656494,0.5655245883378226,0.888877521629358,-0.1615505331797346,0.609235749815163,0.24565185648450305,0.819170766095916,0.6821508527180415,0.9417389570983542,0.013067182629193486,0.5333539641506568,1.1260796196343266,0.42883656372004353,0.3297352513460876
5,0.8945614099502563,-0.0635954737663269,0.5714267452149252,1.0545160300926713,0.1364045262336731,0.35113204494833905,0.8424881446471079,0.2992462884651639,0.24015159321877544,0.8876970310565088,0.4472002496129709,0.3958633234161953,0.8424881446471079,0.2992462884651639,0.24015159321877544
6,0.8986692428588867,-0.078136146068573,0.5782400070805748,0.8365066733435232,-0.278136146068573,0.6436854488976894,0.7253050879565182,0.4603953357196673,0.4817257961853317,0.4322941689909031,0.35201962098633555,0.5445341690934462,0.8424881446471079,0.2992462884651639,0.24015159321877544
7,0.9069081544876099,-0.0902395248413086,0.5850917900544272,0.7069081544876099,-0.2902395248413086,0.6253594682959508,0.11980992696997195,0.050339601878686246,0.6994716053874068,0.6098995116563268,0.39287569647191223,0.4872430986351132,0.8424881446471079,0.2992462884651639,0.24015159321877544
8,0.9170639514923096,-0.09965163469314575,0.5913559947364225,0.9018175863126194,0.10034836530685426,0.3453687446305441,0.3281292180420633,0.6491637734350965,0.6586633741557537,0.5532013112905607,0.7020481994531945,0.6436151074504708,0.8424881446471079,0.2992462884651639,0.24015159321877544
9,0.9278438091278076,-0.1063428521156311,0.5966996020532374,0.7278438091278077,-0.24959637727192563,0.6118497040566023,0.06762703426743277,0.6400948341995687,0.7021583812047885,0.14844484478316033,0.4066836824442297,0.6547112987873538,0.8424881446471079,0.2992462884651639,0.24015159321877544
10,0.9384764432907104,-0.11050069332122803,0.6010083448574455,0.9165876166822082,0.08949930667877198,0.37564870556976815,0.768760813835717,0.6716344734133776,0.5790212859578079,0.06680740634128601,0.5342868692146797,0.7050942745909834,0.8424881446471079,0.2992462884651639,0.24015159321877544
11,0.9484769105911255,-0.11251777410507202,0.6043141256729848,0.9413126535937465,-0.26213260855290943,0.6623689156492415,0.5529905481426992,0.3946185016700168,0.5144044399423396,0.3391988851558333,0.2748939351076126,0.5576475927607275,0.8424881446471079,0.2992462884651639,0.24015159321877544
12,0.9575327634811401,-0.11292523145675659,0.6067467094012038,1.15753276348114,-0.05470534736232547,0.6571512730766497,0.19902243219159177,0.45528048426553247,0.6426577921696667,0.19094269917476825,0.6734574866815952,0.6663323063297617,0.8424881446471079,0.2992462884651639,0.24015159321877544
13,0.9654492139816284,-0.11224430799484253,0.6084622560255308,1.0411045317027332,0.08775569200515748,0.43550455727884674,0.8742602262535428,0.5225508490240752,0.4614692931746407,0.9097726186206385,0.4160676187010941,0.3541714191064369,0.8424881446471079,0.2992462884651639,0.24015159321877544
