,grad temp,grad mole,grad error,in situ temp,in situ mole,in-situ error,random temp,random mole,random error,bayes temp,bayes mole,bayes error,best temp,best mole,best_error
0,0.8973571062088013,0.16093754768371582,0.19840780446479003,0.8563648190118761,0.26964890242078193,0.17106816535852823,0.03519822338063716,0.34611381698199895,0.7512799851849069,0.8797614904251422,0.15338654758052106,0.20568462066361437,0.8563648190118761,0.26964890242078193,0.17106816535852823
1,0.9142625331878662,0.17931878566741943,0.16389045006154343,1.037382129083333,-0.020681214332580578,0.5954813661056287,0.12302334948309601,0.7975375702438129,0.6798855374094463,0.8982628574994372,0.1596670606170748,0.2024442396961099,0.9142625331878662,0.17931878566741943,0.16389045006154343
2,0.930849015712738,0.19765704870224,0.13250547457326242,0.8950816124300391,0.11395960372789599,0.31157217010140864,0.045600862254225105,0.8244890570833118,0.7191878009646652,0.9323830369905002,0.18589355793121287,0.16477610021171138,0.930849015712738,0.19765704870224,0.13250547457326242
3,0.9474465847015381,0.21580588817596436,0.10905595594819793,0.7474465847015381,0.016252256432870538,0.4798418189102438,0.13048591753276628,0.8723195796385033,0.6819315096693446,0.9983259486006018,0.2965042596892453,0.14780255426908379,0.9474465847015381,0.21580588817596436,0.10905595594819793
4,0.9638957977294922,0.23356741666793823,0.09941863971329928,0.7638957977294922,0.3739942935511309,0.3910287832493249,0.37546831642489986,0.4226870517713318,0.5930874686195531,0.8976565135787709,0.16100706326339775,0.19845611101645932,0.9638957977294922,0.23356741666793823,0.09941863971329928
